rank,symbol,name,signal_date,last_bar_date,sample_count,expected_return_5d,probability_up_5d,train_window_5d,ridge_alpha_5d,validation_mae_5d,validation_direction_accuracy_5d,expected_return_10d,probability_up_10d,train_window_10d,ridge_alpha_10d,validation_mae_10d,validation_direction_accuracy_10d
2245,000902,新洋丰,2026-07-14,2026-07-14,518,-0.03422532961714415,0.15,180,10.0,0.037878458629697166,0.6166666666666667,-0.05766169502625572,0.1,180,10.0,0.056635567833532664,0.6333333333333333
2246,002519,银河电子,2026-07-14,2026-07-14,518,-0.034229842233486366,0.18333333333333332,180,0.1,0.05835637126267189,0.5333333333333333,0.02699894926520447,0.4,180,0.1,0.08697216142985859,0.48333333333333334
2247,002176,江特电机,2026-07-14,2026-07-14,513,-0.03425904542135127,0.36666666666666664,120,10.0,0.09092094257070978,0.55,0.015885920899323322,0.4666666666666667,120,10.0,0.14044565218083568,0.6166666666666667
2248,605555,德昌股份,2026-07-14,2026-07-14,514,-0.03426218090493677,0.26666666666666666,240,0.1,0.04597922892887873,0.7333333333333333,-0.06840972903227474,0.06666666666666667,240,0.1,0.05113817169346689,0.7666666666666667
2249,002956,西麦食品,2026-07-14,2026-07-14,518,-0.034284338124514493,0.31666666666666665,120,10.0,0.07440490456564337,0.48333333333333334,-0.013763557096720622,0.23333333333333334,120,10.0,0.09823875007468333,0.5333333333333333
2250,000061,农 产 品,2026-07-14,2026-07-14,518,-0.03432861988493513,0.2,120,10.0,0.025144512394659844,0.8333333333333334,-0.059154875543311745,0.16666666666666666,120,10.0,0.040196607706536734,0.8833333333333333
2251,605098,行动教育,2026-07-14,2026-07-14,518,-0.034328796612019465,0.18333333333333332,120,10.0,0.06094957949697706,0.5,-0.12965236377339445,0.06666666666666667,120,0.1,0.09048898193339357,0.5333333333333333
2252,000707,双环科技,2026-07-14,2026-07-14,518,-0.03434054426823749,0.06666666666666667,120,10.0,0.030637459651579213,0.7,-0.04818285622109937,0.03333333333333333,120,10.0,0.04008400047028213,0.8666666666666667
2253,002312,川发龙蟒,2026-07-14,2026-07-14,518,-0.03435235859623136,0.18333333333333332,240,10.0,0.06360592456966406,0.3333333333333333,-0.039436376618276356,0.15,240,10.0,0.0847495586465509,0.45
2254,002322,理工能科,2026-07-14,2026-07-14,518,-0.03435628350912369,0.1,180,10.0,0.03609548444763288,0.6666666666666666,-0.05811130640839807,0.08333333333333333,180,10.0,0.04486637302735882,0.8166666666666667
2255,000058,深 赛 格,2026-07-14,2026-07-14,518,-0.03439546862170958,0.05,120,1.0,0.022428070111897076,0.6833333333333333,-0.045507857213236025,0.016666666666666666,120,0.1,0.02801013979735108,0.8666666666666667
2256,002768,国恩股份,2026-07-14,2026-07-14,518,-0.034395810074456065,0.4166666666666667,180,10.0,0.06791788403425629,0.6666666666666666,0.030325856367191387,0.7333333333333333,180,10.0,0.09601257507452651,0.8
2257,000911,广农糖业,2026-07-14,2026-07-14,517,-0.034426629860718705,0.2833333333333333,120,10.0,0.06747279205907876,0.5833333333333334,-0.1027606138514191,0.05,120,10.0,0.08300242028185617,0.7
2258,002724,海洋王,2026-07-14,2026-07-14,518,-0.03447544940593342,0.06666666666666667,240,10.0,0.029670079650014804,0.7833333333333333,-0.05946802084815537,0.05,240,10.0,0.04784373825223567,0.7666666666666667
2259,002467,二六三,2026-07-14,2026-07-14,518,-0.0345117145325568,0.18333333333333332,180,0.1,0.05460046578038176,0.6,-0.06692046889979336,0.016666666666666666,120,10.0,0.07010966035097964,0.65
2260,002003,伟星股份,2026-07-14,2026-07-14,518,-0.034543436688968907,0.13333333333333333,120,10.0,0.030343061203980906,0.5666666666666667,-0.0688230779786016,0.0,120,0.1,0.031456109494601925,0.7
2261,600452,涪陵电力,2026-07-14,2026-07-14,518,-0.03458052691647169,0.3,240,1.0,0.05347355735820063,0.7166666666666667,-0.00846030957236102,0.48333333333333334,180,10.0,0.07388483469554577,0.7166666666666667
2262,600239,云南城投,2026-07-14,2026-07-14,517,-0.034648025363903996,0.23333333333333334,120,10.0,0.052617862677079644,0.6333333333333333,-0.07396701604601166,0.11666666666666667,120,10.0,0.0644722683539752,0.8
2263,600858,银座股份,2026-07-14,2026-07-14,518,-0.03467465171546528,0.016666666666666666,120,10.0,0.034044382041845636,0.5,-0.0447885629120278,0.03333333333333333,120,10.0,0.0506032707015491,0.43333333333333335
2264,603255,鼎际得,2026-07-14,2026-07-14,518,-0.034722983278005826,0.25,240,10.0,0.04599302363311319,0.6166666666666667,0.035025352110473744,0.8833333333333333,120,1.0,0.07760606801561024,0.55
2265,600818,中路股份,2026-07-14,2026-07-14,517,-0.03475467901167393,0.3,180,10.0,0.05351326156017146,0.5666666666666667,-0.03651089551533293,0.38333333333333336,180,10.0,0.07733744038924133,0.75
2266,603036,如通股份,2026-07-14,2026-07-14,518,-0.0347698121500191,0.18333333333333332,120,0.1,0.051436819612279513,0.6,0.03686754548130284,0.5166666666666667,120,0.1,0.0675573798532258,0.55
2267,603883,老百姓,2026-07-14,2026-07-14,518,-0.03478428225391098,0.05,120,10.0,0.027542637129597678,0.7166666666666667,-0.02831184418223937,0.06666666666666667,120,10.0,0.034172061851008295,0.7333333333333333
2268,601019,山东出版,2026-07-14,2026-07-14,518,-0.034784485139115716,0.16666666666666666,120,10.0,0.03144253523887844,0.5833333333333334,-0.07386313577630897,0.11666666666666667,120,10.0,0.04094697310531777,0.8166666666666667
2269,000923,河钢资源,2026-07-14,2026-07-14,518,-0.03482455099226003,0.18333333333333332,240,10.0,0.04866701229092925,0.6,-0.06066056203098999,0.05,240,10.0,0.0643610208409573,0.5666666666666667
2270,002101,广东鸿图,2026-07-14,2026-07-14,518,-0.034850815707103106,0.15,180,10.0,0.03316589114310247,0.6166666666666667,-0.06724828688627012,0.18333333333333332,180,10.0,0.04696880651663467,0.7833333333333333
2271,003816,中国广核,2026-07-14,2026-07-14,518,-0.03486207661920895,0.1,120,10.0,0.028512124370746603,0.7,-0.042336770417552134,0.03333333333333333,120,10.0,0.02972441951116979,0.7
2272,000948,南天信息,2026-07-14,2026-07-14,518,-0.0349238849443948,0.15,120,10.0,0.039360588967737385,0.65,-0.10254230624617106,0.06666666666666667,120,10.0,0.0470917168079849,0.8333333333333334
2273,600160,巨化股份,2026-07-14,2026-07-14,518,-0.03499092310042198,0.4,180,0.1,0.07318645512058514,0.5833333333333334,0.11393047060116127,0.8833333333333333,180,0.1,0.0992388533380945,0.6333333333333333
2274,600814,杭州解百,2026-07-14,2026-07-14,518,-0.03499238995345892,0.05,240,10.0,0.032405655604028645,0.31666666666666665,-0.08759858213289742,0.016666666666666666,180,0.1,0.03530351447295193,0.6666666666666666
2275,605001,威奥股份,2026-07-14,2026-07-14,518,-0.035004983921266476,0.06666666666666667,120,10.0,0.03828113082063188,0.55,-0.05496131996499449,0.03333333333333333,120,10.0,0.05540882693114438,0.5833333333333334
2276,600248,陕建股份,2026-07-14,2026-07-14,518,-0.03501191747827463,0.15,240,10.0,0.02755995025837864,0.65,-0.031015066793858185,0.11666666666666667,120,10.0,0.03621259136426944,0.8
2277,600307,酒钢宏兴,2026-07-14,2026-07-14,518,-0.035018307457148595,0.03333333333333333,240,0.1,0.030317192427290925,0.55,-0.076400429811866,0.0,180,1.0,0.03875671619824285,0.6166666666666667
2278,002191,劲嘉股份,2026-07-14,2026-07-14,518,-0.03507415650809733,0.25,120,10.0,0.031368277201485946,0.6833333333333333,-0.011511419673737292,0.5166666666666667,240,0.1,0.044725259837553134,0.6166666666666667
2279,002094,青岛金王,2026-07-14,2026-07-14,518,-0.03509980045518299,0.1,180,10.0,0.03310124382282649,0.7333333333333333,-0.07856472803087608,0.03333333333333333,120,0.1,0.042580037679313225,0.8
2280,002460,赣锋锂业,2026-07-14,2026-07-14,518,-0.03514268942544424,0.1,120,10.0,0.0670328869620722,0.43333333333333335,-0.10788892357830762,0.0,120,10.0,0.0847268474505183,0.5333333333333333
2281,002279,久其软件,2026-07-14,2026-07-14,518,-0.03515715727141658,0.1,240,0.1,0.0496165670571889,0.5,-0.11926970062010961,0.016666666666666666,240,0.1,0.0720208766467461,0.55
2282,002593,日上集团,2026-07-14,2026-07-14,518,-0.03516977657186786,0.08333333333333333,120,10.0,0.03547843616067648,0.5166666666666667,-0.06222258013491001,0.05,120,1.0,0.04776476492692771,0.7166666666666667
2283,601598,中国外运,2026-07-14,2026-07-14,518,-0.035224087646560355,0.1,180,0.1,0.02543319400573629,0.7166666666666667,-0.030443846846222748,0.03333333333333333,180,0.1,0.03674140528911384,0.6333333333333333
2284,600925,苏能股份,2026-07-14,2026-07-14,518,-0.035235305854686226,0.16666666666666666,120,10.0,0.02721818002613397,0.6,-0.16403369357078723,0.0,120,0.1,0.03271866100078833,0.6166666666666667
2285,002926,华西证券,2026-07-14,2026-07-14,518,-0.03524929864666211,0.05,120,0.1,0.017699156457556223,0.7833333333333333,-0.0320063956136619,0.2,120,0.1,0.021357117044880542,0.8166666666666667
2286,003035,南网能源,2026-07-14,2026-07-14,518,-0.03532591887364102,0.25,240,10.0,0.056947019347819976,0.5666666666666667,-0.037651642632397765,0.15,240,10.0,0.08959559172113736,0.5166666666666667
2287,002616,长青集团,2026-07-14,2026-07-14,518,-0.035339414826715335,0.16666666666666666,240,10.0,0.04081943845793709,0.5166666666666667,-0.12807768827233063,0.0,240,0.1,0.05319218131017086,0.6333333333333333
2288,600754,锦江酒店,2026-07-14,2026-07-14,518,-0.03536834090515572,0.1,240,0.1,0.03674264130047555,0.6833333333333333,-0.06706663061137169,0.016666666666666666,240,10.0,0.04362752631769202,0.9833333333333333
2289,000985,大庆华科,2026-07-14,2026-07-14,518,-0.03536950658896815,0.05,120,10.0,0.037730192182003054,0.6166666666666667,-0.04330444121580295,0.05,120,10.0,0.05274711608540248,0.7666666666666667
2290,002276,万马股份,2026-07-14,2026-07-14,518,-0.03538174417608943,0.15,120,10.0,0.04099450880741012,0.7833333333333333,-0.08297416390598067,0.016666666666666666,120,10.0,0.05515474581034375,0.75
2291,600862,中航高科,2026-07-14,2026-07-14,518,-0.03539303165530298,0.26666666666666666,120,10.0,0.05497604758586778,0.5,-0.031277383854528856,0.25,120,10.0,0.07125257948855022,0.5
2292,605577,龙版传媒,2026-07-14,2026-07-14,518,-0.035434958282868925,0.05,240,10.0,0.0318125930122047,0.6666666666666666,-0.03992253855789464,0.06666666666666667,240,10.0,0.04696807348727388,0.8333333333333334
2293,001338,永顺泰,2026-07-14,2026-07-14,518,-0.03545457467311789,0.13333333333333333,180,10.0,0.0451680231525721,0.6333333333333333,-0.055074570552846924,0.18333333333333332,120,1.0,0.05775374675830706,0.8333333333333334
2294,000503,国新健康,2026-07-14,2026-07-14,518,-0.03549935714046304,0.11666666666666667,180,0.1,0.0276538177127663,0.7833333333333333,-0.055420258487523355,0.06666666666666667,180,10.0,0.0405450783248059,0.7166666666666667
2295,601880,辽港股份,2026-07-14,2026-07-14,518,-0.03553213133917159,0.06666666666666667,240,10.0,0.02295742392444908,0.5333333333333333,-0.05460960919445424,0.016666666666666666,240,10.0,0.03475359670815111,0.4
2296,000819,岳阳兴长,2026-07-14,2026-07-14,518,-0.035558359242590175,0.2,120,10.0,0.03728578316055541,0.75,-0.046946951537363446,0.21666666666666667,120,1.0,0.04637550137379696,0.8333333333333334
2297,000783,长江证券,2026-07-14,2026-07-14,518,-0.03564223106469266,0.35,180,10.0,0.05855082504265452,0.7833333333333333,-0.028494713307121923,0.5666666666666667,240,0.1,0.09434090145190689,0.7333333333333333
2298,000507,珠海港,2026-07-14,2026-07-14,518,-0.03569638561901178,0.13333333333333333,120,10.0,0.021069485309575465,0.6666666666666666,-0.041472837939027354,0.08333333333333333,120,10.0,0.02495123102307206,0.6333333333333333
2299,002171,楚江新材,2026-07-14,2026-07-14,518,-0.03574989718828517,0.26666666666666666,240,10.0,0.0599891153148771,0.7,0.14248364006305725,0.9166666666666666,240,0.1,0.07424717812142817,0.65
2300,002908,德生科技,2026-07-14,2026-07-14,518,-0.03577432272847182,0.03333333333333333,240,10.0,0.03022386530929212,0.7,-0.07400312815614887,0.03333333333333333,180,0.1,0.04314344119808425,0.75
2301,603102,百合股份,2026-07-14,2026-07-14,518,-0.03580610327293497,0.03333333333333333,120,10.0,0.026086154356442546,0.6666666666666666,-0.016370245002686728,0.13333333333333333,120,10.0,0.040231372014747926,0.6166666666666667
2302,600610,中毅达,2026-07-14,2026-07-14,518,-0.035818246364193354,0.16666666666666666,240,1.0,0.05470627864588551,0.7333333333333333,-0.011454854010563058,0.35,120,10.0,0.0797498720133928,0.6833333333333333
2303,603396,金辰股份,2026-07-14,2026-07-14,518,-0.03587504911698036,0.06666666666666667,240,0.1,0.047924249935307174,0.6166666666666667,-0.06371477735181233,0.0,240,0.1,0.07534664067219222,0.6833333333333333
2304,600217,中再资环,2026-07-14,2026-07-14,518,-0.03589854781604632,0.06666666666666667,120,10.0,0.029304069623782614,0.6333333333333333,-0.08919543881337334,0.03333333333333333,120,0.1,0.040217086773149543,0.7166666666666667
2305,600650,锦江在线,2026-07-14,2026-07-14,518,-0.03595256509621221,0.15,120,10.0,0.03151900351704707,0.7666666666666667,-0.045431374950863426,0.11666666666666667,120,10.0,0.047407424355013,0.7166666666666667
2306,603299,苏盐井神,2026-07-14,2026-07-14,518,-0.03608048543939842,0.06666666666666667,240,0.1,0.029008598230640947,0.5,-0.10413136387821695,0.016666666666666666,120,0.1,0.03555216069924805,0.75
2307,600571,信雅达,2026-07-14,2026-07-14,518,-0.03615207801586613,0.16666666666666666,120,10.0,0.03208184820507664,0.7,-0.07282187161122988,0.016666666666666666,120,10.0,0.04284871225744343,0.7166666666666667
2308,002259,升达林业,2026-07-14,2026-07-14,517,-0.036185251295243775,0.16666666666666666,120,10.0,0.05811168908175854,0.7,-0.08955304988202979,0.06666666666666667,180,10.0,0.07053662691366644,0.7
2309,601136,首创证券,2026-07-14,2026-07-14,518,-0.03619792036341057,0.18333333333333332,120,0.1,0.024969506281602053,0.7333333333333333,-0.026082762916692898,0.16666666666666666,120,0.1,0.027391324453619567,0.6333333333333333
2310,603168,莎普爱思,2026-07-14,2026-07-14,518,-0.036245000576816545,0.13333333333333333,120,0.1,0.037684895459163384,0.5833333333333334,-0.08769189054069941,0.05,120,1.0,0.05252878482687919,0.7833333333333333
2311,002001,新 和 成,2026-07-14,2026-07-14,518,-0.03629640130781692,0.21666666666666667,180,1.0,0.044271663974904146,0.6833333333333333,-0.05265730995343988,0.11666666666666667,180,1.0,0.05364142792320791,0.5
2312,002099,海翔药业,2026-07-14,2026-07-14,518,-0.036315488178979186,0.2,240,10.0,0.05685957150496531,0.36666666666666664,-0.010086832175037556,0.3,180,10.0,0.07524517471203199,0.55
2313,603180,金牌家居,2026-07-14,2026-07-14,518,-0.03634201821909783,0.1,120,10.0,0.035084247256744555,0.6166666666666667,-0.024324111698904763,0.16666666666666666,120,10.0,0.04550808179850162,0.65
2314,002561,徐家汇,2026-07-14,2026-07-14,518,-0.036391812171258864,0.08333333333333333,120,1.0,0.023855444895355734,0.6166666666666667,-0.06840958293766485,0.016666666666666666,120,1.0,0.026062422123804403,0.8333333333333334
2315,002899,英派斯,2026-07-14,2026-07-14,518,-0.03641924223244771,0.08333333333333333,120,10.0,0.05754996220887149,0.48333333333333334,0.005001885016523239,0.3,240,10.0,0.10056813704810003,0.43333333333333335
2316,605050,福然德,2026-07-14,2026-07-14,518,-0.036449938984428346,0.11666666666666667,120,10.0,0.03849981056562764,0.48333333333333334,-0.03136692427518326,0.21666666666666667,120,10.0,0.05709839666492975,0.55
2317,002739,万达电影,2026-07-14,2026-07-14,518,-0.0364999681344508,0.21666666666666667,120,10.0,0.04479916818826598,0.5333333333333333,-0.0844700567992765,0.16666666666666666,120,10.0,0.06496145071860022,0.6166666666666667
2318,002088,鲁阳节能,2026-07-14,2026-07-14,518,-0.03651378520874363,0.13333333333333333,240,10.0,0.03845146849755803,0.6166666666666667,-0.07421379640374173,0.05,240,10.0,0.05005879086460254,0.6666666666666666
